user,week,logons,logoffs,unique_pcs,offhour_logons,file_ops,file_writes,bytes_total,usb_events,usb_mounts
user0789,2023-01-08,9,9,1,0,8,1,6303442,1,1
user0356,2023-06-25,3,3,1,1,8,4,1522067,0,0
user0775,2024-02-25,0,0,2,0,6,2,5640278,1,1
user1000,2023-11-05,8,8,1,0,6,2,1544451,0,0
user1456,2023-11-19,9,9,1,1,11,1,1971290,0,0
user0576,2023-05-07,14,14,4,1,6,2,176805,0,0
user1189,2023-07-09,7,7,3,1,9,1,7152101,0,0
user1033,2023-02-19,12,12,5,2,11,7,295503,0,0
user1208,2024-02-04,1,1,1,0,3,1,1962830,0,0
user0157,2023-10-01,6,6,3,0,10,4,675650,0,0
user0199,2023-01-01,10,10,3,1,9,2,6310920,0,0
user0807,2023-10-29,11,10,1,0,6,2,913430,0,0
user1388,2023-02-26,7,7,3,0,12,6,9740478,0,0
user0285,2024-03-17,15,14,5,1,10,4,707716,0,0
user0106,2023-01-22,2,2,1,0,8,4,1462777,2,2
user1262,2023-02-26,11,10,2,0,12,3,1672141,0,0
user1330,2024-04-28,6,5,2,0,11,3,1841003,0,0
user1310,2024-03-24,3,3,2,0,7,2,1207652,1,0
user1474,2023-04-23,16,15,3,0,8,1,569067,0,0
user0769,2023-07-09,14,14,2,1,8,2,2287491,1,0
user1110,2023-02-19,23,22,2,3,10,4,4499119,1,0
user0037,2023-07-30,22,21,6,0,13,6,1763292,2,2
user1478,2023-04-02,5,5,2,1,10,1,2122607,1,0
user0932,2023-07-02,19,18,3,2,8,4,4112597,1,1
user1496,2024-04-07,8,8,3,2,10,6,6891705,0,0
user1036,2023-08-06,24,24,2,2,8,3,6111050,0,0
user0494,2023-03-05,3,3,2,0,12,5,7239167,1,0
user0547,2023-10-08,11,11,1,0,7,2,634663,0,0
user0429,2023-07-16,17,15,1,3,14,5,7245149,1,1
user0991,2023-05-07,4,2,1,0,6,2,840515,1,1
user0426,2023-04-02,21,20,4,6,8,3,9557200,0,0
user0865,2023-10-08,2,2,1,0,7,2,7097727,0,0
user1250,2023-08-06,1,0,2,0,9,3,2530645,0,0
user0997,2023-01-22,17,16,2,1,11,3,4236671,1,0
user1306,2024-04-28,7,7,3,0,13,6,186731,0,0
user0338,2023-02-12,13,10,1,1,17,5,344430,0,0
user1014,2023-09-10,0,0,3,0,8,1,2902374,2,2
user1442,2024-06-23,17,17,3,1,7,2,654929,0,0
user0216,2023-12-03,21,20,3,2,7,3,10005772,1,0
user0999,2023-01-22,14,14,2,1,6,1,2470945,0,0
user1412,2023-10-29,6,6,2,0,14,2,1008421,1,1
user1370,2023-12-17,10,10,2,0,10,4,744917,0,0
user1064,2023-01-08,10,10,1,0,8,2,5326085,2,1
user0742,2023-06-25,2,2,1,0,8,1,1847263,1,1
user0589,2024-04-28,1,1,1,0,10,2,836528,1,1
user0749,2024-03-17,0,0,1,0,6,1,7271511,0,0
user1027,2023-11-19,5,5,1,0,13,5,1124717,0,0
user1102,2023-05-28,7,6,1,1,15,5,3505090,0,0
user0262,2023-03-26,3,3,1,0,8,3,1960413,0,0
user1481,2023-12-17,22,20,2,1,15,2,3053032,0,0
user0919,2023-03-19,15,14,3,1,14,6,3255774,1,1
user1190,2023-10-29,20,16,3,2,7,2,1126962,0,0
user0785,2023-07-16,22,22,1,2,7,2,442391,1,1
user0535,2023-02-19,10,10,3,1,6,2,6777231,1,0
user0733,2024-03-24,5,5,2,0,5,3,5261406,0,0
user1083,2023-12-17,1,1,1,0,4,2,5990283,0,0
user0612,2023-04-09,2,2,3,1,4,2,1237277,0,0
user1279,2023-09-24,6,6,3,0,7,1,1656034,1,1
user1452,2023-09-03,17,14,3,1,8,3,475024,0,0
user0251,2024-06-02,9,8,5,0,7,5,4824647,0,0
user1345,2024-02-04,3,3,2,0,6,1,3083772,0,0
user0117,2023-02-12,2,2,1,0,10,2,858104,1,0
user0052,2023-05-28,21,21,1,1,11,4,394719,0,0
user1186,2023-12-17,13,12,1,1,7,4,172845,0,0
user1158,2024-06-23,7,7,2,1,8,2,1260064,1,1
user0940,2023-02-05,8,8,1,0,5,3,11787928,1,1
user1347,2023-01-01,3,3,1,0,9,2,3535598,1,0
user0261,2023-07-02,10,10,6,2,14,3,2327751,0,0
user0117,2023-06-04,4,4,1,0,10,2,2774910,0,0
user0383,2023-07-02,2,2,3,1,2,0,1505558,0,0
user0544,2024-02-04,5,5,3,0,7,1,1789332,1,1
user0544,2023-09-24,7,7,3,0,10,4,848410,0,0
user0954,2023-11-26,17,15,3,2,6,0,205633,0,0
user0719,2024-05-19,5,5,2,0,12,2,476733,1,0
user1238,2023-06-11,5,5,1,0,11,4,363503,0,0
user0140,2023-02-19,7,7,2,0,6,3,6004447,0,0
user0747,2023-04-02,20,18,3,1,1,1,1407670,0,0
user0176,2024-06-23,12,12,3,2,12,7,6698312,0,0
user0563,2024-02-18,1,0,2,0,10,5,389392,0,0
user0020,2024-05-26,10,9,1,1,7,2,2006868,1,0
user0281,2023-08-13,4,4,2,0,7,3,3763957,0,0
user0927,2024-01-28,7,7,1,3,12,4,1468085,1,1
user0637,2023-09-10,2,2,3,0,5,1,10223311,0,0
user1370,2023-01-08,4,4,1,0,10,4,667089,0,0
user0778,2024-03-10,8,8,2,0,9,4,2150507,0,0
user1337,2024-04-28,5,5,1,0,5,3,2777194,1,1
user0832,2023-08-27,13,12,2,1,5,2,3138113,0,0
user1469,2023-05-07,6,6,6,2,6,2,1663813,1,1
user0352,2023-12-24,8,8,2,1,5,2,87225936,0,0
user1339,2023-07-02,22,20,3,1,9,4,1009713,0,0
user0951,2023-08-27,2,2,2,0,7,1,253837,0,0
user0819,2024-04-28,1,1,1,0,9,5,834471,1,0
user0147,2023-12-10,11,11,1,1,12,5,3262713,1,1
user0447,2023-10-08,11,11,2,0,7,3,3902475,0,0
user0029,2024-04-14,2,1,4,0,7,3,1087552,0,0
user0892,2024-01-28,7,7,5,0,5,2,2500411,1,1
user0625,2023-08-20,10,9,1,1,11,5,5419893,0,0
user0075,2023-01-22,8,8,3,0,10,5,2068513,0,0
user1184,2023-01-22,25,22,1,2,9,1,1688144,0,0
user0258,2023-05-21,6,6,2,0,13,5,1430907,1,0
user1133,2023-06-18,8,7,1,0,6,4,1298041,0,0
user1278,2024-06-09,1,1,1,0,6,0,27901863,1,1
user1201,2023-03-05,5,5,2,0,13,5,955266,0,0
user0106,2023-08-27,13,13,1,0,11,4,2177474,0,0
user1112,2023-07-16,8,7,4,0,11,4,869119,1,1
user1143,2023-07-30,25,25,3,2,12,3,3299587,0,0
user0801,2024-04-07,5,5,1,0,7,2,2456141,0,0
user1036,2023-01-01,21,21,1,1,12,5,1638134,0,0
user0343,2024-04-21,12,12,4,1,10,3,1333330,0,0
user1063,2024-03-24,12,12,1,1,8,2,434502,0,0
user1157,2024-07-07,19,19,4,2,8,2,1398572,0,0
user0619,2023-06-11,6,6,1,0,4,2,959875,0,0
user0148,2023-02-19,6,6,2,0,14,3,4490205,1,1
user0786,2024-04-07,6,3,2,0,4,1,2452830,0,0
user0334,2023-03-05,13,11,4,0,13,5,230407,2,1
user0932,2023-05-14,23,21,2,1,11,3,368348,0,0
user1069,2023-11-12,4,4,1,1,7,3,1404534,1,1
user1302,2023-03-05,16,16,3,1,12,3,463695,1,1
user0641,2024-06-30,14,13,5,0,6,1,892771,0,0
user0796,2023-07-09,20,19,1,0,8,2,1879909,1,0
user0827,2024-01-21,11,10,6,0,11,5,735567,1,0
user0570,2023-11-05,4,4,2,0,5,2,5490526,0,0
user0492,2023-01-01,7,7,1,0,10,2,1993179,0,0
user0303,2023-07-30,2,2,1,0,11,4,2527306,1,1
user0658,2024-06-09,2,2,2,0,7,3,1685136,0,0
user0204,2023-02-12,3,3,1,0,6,3,3851842,0,0
user0300,2023-12-24,5,5,2,2,5,2,1436938,0,0
user0190,2024-05-12,6,6,2,2,11,3,18553866,0,0
user0850,2023-06-11,11,9,3,1,8,4,1660692,1,1
user0929,2023-03-19,5,5,1,0,3,2,3683508,1,1
user0087,2024-05-26,3,3,1,0,10,4,3650702,1,1
user0918,2023-10-08,3,3,2,0,4,1,7877861,0,0
user0233,2023-08-13,0,0,1,0,8,3,1328104,0,0
user1147,2024-05-05,8,8,2,0,12,4,2636615,1,1
user0148,2023-02-12,5,5,1,0,8,3,6523557,1,1
user0393,2023-07-16,5,4,1,0,8,5,1003660,0,0
user1499,2023-07-16,18,18,2,1,13,4,6516480,0,0
user1469,2023-09-10,9,8,1,2,9,4,2233388,0,0
user1002,2024-02-18,6,6,3,2,7,3,10599066,2,2
user1221,2024-07-07,12,11,2,2,9,2,673157,0,0
user0688,2024-01-07,6,6,2,1,5,0,536299,1,0
user1053,2023-06-11,13,13,2,0,14,5,2539719,0,0
user0288,2024-01-21,11,11,2,0,6,5,8790530,2,1
user0728,2024-02-11,10,10,2,1,12,4,2239122,0,0
user0554,2023-06-04,14,13,3,1,11,2,5155084,0,0
user0680,2023-01-01,7,7,9,0,8,2,4564097,0,0
user1493,2024-03-03,3,3,1,0,7,1,973620,1,1
user1228,2023-04-30,14,14,2,2,12,6,13819792,0,0
user0634,2023-05-28,8,8,1,1,9,2,1089283,0,0
user1422,2024-05-12,14,13,1,1,7,3,2320515,0,0
user0867,2023-01-01,12,11,2,2,11,3,973659,0,0
user0306,2023-08-20,24,23,5,2,5,0,884592,0,0
user0702,2023-07-16,5,5,1,1,8,0,918664,1,1
user1028,2024-05-19,8,8,5,1,6,3,1632361,0,0
user0725,2024-04-07,11,10,1,1,14,10,364226,0,0
user0850,2024-01-28,8,8,4,1,10,6,845819,2,2
user1067,2023-01-01,13,12,4,1,10,2,1091463,0,0
user0016,2023-04-02,0,0,2,0,6,3,1048302,0,0
user1160,2023-06-25,8,7,1,2,6,2,1950449,1,1
user0551,2024-03-24,27,26,2,2,9,4,2454345,0,0
user0373,2023-08-06,9,9,5,0,6,2,2024463,1,0
user0658,2023-05-07,4,4,1,0,7,2,2025921,0,0
user1213,2023-10-08,9,8,2,0,11,3,4644367,4,3
user0960,2023-04-09,6,5,2,0,11,2,996439,1,0
user0938,2024-05-26,24,22,3,2,6,0,5993544,1,1
user0303,2024-01-28,2,2,1,1,15,8,17409331,0,0
user0728,2024-07-07,10,10,2,0,8,3,6636492,0,0
user0890,2023-02-26,2,2,2,0,9,4,1309989,1,0
user0750,2023-05-07,0,0,1,0,8,4,2462590,1,1
user0574,2023-03-26,3,3,1,1,7,4,22950409,0,0
user0978,2024-03-31,2,2,1,0,4,2,4173914,0,0
user0095,2023-09-17,6,6,4,1,9,4,382992,1,1
user1096,2023-12-31,0,0,2,0,8,2,572187,0,0
user1126,2023-01-15,6,6,1,0,12,4,4975894,1,1
user0988,2024-07-07,5,5,2,0,7,3,7638069,0,0
user1079,2023-08-27,1,1,4,0,6,2,1594358,0,0
user1023,2023-04-09,9,9,2,0,10,3,1009934,0,0
user0605,2023-12-10,8,8,2,1,6,3,1355912,0,0
user0145,2023-06-04,15,15,2,3,7,3,1484911,0,0
user0456,2023-09-03,5,5,1,0,5,3,1243236,1,1
user0398,2024-01-28,7,7,1,2,13,8,6994378,1,1
user1041,2023-07-30,1,1,1,0,13,4,917377,0,0
user0329,2023-04-09,1,1,2,0,6,3,5388548,0,0
user0623,2023-10-08,7,7,4,0,7,4,13885289,1,1
user0657,2023-12-31,8,8,2,2,5,2,3641431,1,1
user0232,2023-10-15,15,15,7,1,7,3,5041758,0,0
user1385,2023-06-04,1,1,1,0,12,4,986645,2,2
user1117,2024-02-18,14,14,4,1,9,4,3200668,0,0
user1472,2023-12-10,13,13,3,1,9,5,2978105,0,0
user0465,2023-05-14,2,2,1,0,6,1,4781344,1,0
user0543,2023-01-22,20,20,1,1,9,5,647953,0,0
user0384,2023-09-24,0,0,1,0,11,4,20102766,0,0
user0003,2023-05-07,2,2,1,0,6,1,581113,1,1
user0575,2024-01-14,2,2,1,0,4,1,1877516,0,0
user0987,2023-05-14,8,7,2,2,6,1,8577249,0,0
user1093,2024-05-19,3,3,2,0,8,3,3268824,0,0
user1341,2024-06-16,6,5,2,1,8,1,533408,0,0
user1279,2023-07-23,7,7,1,1,11,6,6153740,0,0
user1399,2023-06-18,16,16,1,2,11,4,14191245,0,0
user1159,2023-12-24,2,2,1,1,8,4,6990315,0,0
user0077,2024-05-19,3,3,1,0,9,2,4789514,0,0
user0744,2023-10-22,0,0,1,0,6,0,3602229,0,0
user0537,2023-10-08,22,22,3,0,15,2,2877470,0,0
user0651,2023-06-18,14,14,2,3,9,4,14903996,1,1
user1013,2023-07-02,6,5,6,1,8,4,2776012,1,1
user0149,2023-09-17,6,6,4,1,8,3,11442500,1,1
user1099,2024-06-16,17,16,3,3,6,1,1904142,0,0
user1065,2023-11-26,11,10,2,1,9,3,755612,0,0
user0546,2023-05-14,7,7,5,0,9,3,375775,0,0
user0963,2023-11-19,4,4,1,0,7,5,3590981,0,0
user1236,2023-09-10,14,14,2,1,7,3,4313188,1,1
user1241,2024-03-17,7,5,2,1,6,1,11674399,1,0
user0011,2023-06-11,7,7,3,0,5,2,2016815,0,0
user0182,2023-06-11,15,15,4,3,6,0,8010913,0,0
user0441,2023-02-19,8,8,4,1,10,6,7523601,0,0
user0066,2023-09-03,7,6,6,0,7,3,676269,0,0
user0317,2024-05-26,8,8,2,2,12,6,2013333,0,0
user0721,2023-02-05,3,3,1,0,16,6,1671167,0,0
user1058,2024-04-07,1,0,1,0,6,3,656101,1,0
user0517,2023-02-05,8,8,2,0,10,4,4453594,0,0
user0161,2023-12-24,18,18,4,1,5,2,1627047,2,1
user1087,2024-02-04,6,6,2,0,7,2,29074568,0,0
user0761,2023-10-29,5,5,3,0,5,3,1005743,0,0
user0654,2023-11-26,6,6,2,0,10,3,4557969,1,1
user0974,2023-07-30,3,3,1,0,9,1,2634313,1,1
user0980,2023-10-15,13,12,5,1,6,1,2187814,1,1
user1304,2023-03-12,24,23,1,1,6,5,4081841,0,0
user0473,2023-01-01,21,20,2,4,10,1,6855405,0,0
user1380,2023-08-20,0,0,2,0,6,5,3392048,0,0
user1324,2024-05-12,13,13,2,3,8,0,593041,0,0
user0531,2023-06-04,2,2,2,0,10,2,485988,1,0
user1100,2024-01-07,15,14,1,0,13,2,66538,1,1
user0184,2024-04-21,8,7,1,1,7,2,4234282,1,1
user0784,2023-09-24,2,2,2,0,10,4,14178123,0,0
user0521,2023-07-02,11,9,1,1,11,6,506651,0,0
user0804,2023-03-12,12,11,1,0,10,6,1284307,1,1
user0957,2024-03-24,16,15,3,2,10,1,986228,0,0
user0325,2024-03-10,13,12,2,0,9,3,1964143,0,0
user0978,2024-05-19,8,7,1,0,11,7,2980679,0,0
user0443,2024-07-07,1,1,2,0,9,2,712382,0,0
user0319,2024-03-17,3,2,1,0,8,3,1054250,0,0
user0192,2023-03-19,3,3,1,0,9,4,449022,0,0
user0628,2024-02-25,19,17,2,3,6,2,959941,0,0
user1381,2024-03-24,3,3,1,0,5,1,1322197,0,0
user0705,2023-07-23,10,9,2,2,15,5,888144,1,1
user1454,2024-01-07,19,17,1,1,4,2,9174282,0,0
user1078,2024-01-28,6,6,1,0,8,3,496287,0,0
user1099,2023-03-12,6,6,3,0,7,3,15623313,1,0
user0227,2023-07-23,2,2,2,0,6,1,5579096,0,0
user1439,2024-03-31,2,2,1,0,13,6,242218,2,1
user0255,2023-12-24,21,20,2,0,8,2,1008954,1,1
user0001,2023-06-11,16,16,3,0,5,0,11877171,0,0
user0140,2023-11-12,8,8,2,0,11,3,1956671,0,0
user0883,2023-07-23,7,6,2,2,10,3,1409083,0,0
user0842,2023-06-18,2,1,1,0,4,1,2020835,0,0
user0739,2023-04-16,9,9,1,1,9,3,10146469,0,0
user0570,2023-04-02,4,4,1,0,14,7,4177663,0,0
user0085,2024-03-10,4,4,2,0,7,2,1297163,0,0
user1093,2023-10-29,3,3,1,0,10,7,663491,0,0
user0993,2023-04-16,18,16,3,2,11,5,599361,1,1
user0197,2023-02-05,22,22,1,2,10,5,2971245,1,0
user1106,2024-02-18,6,6,1,0,8,4,13799497,1,0
user0350,2023-11-26,12,11,4,0,13,5,2929991,1,1
user1310,2023-11-19,4,4,1,0,8,2,322335,0,0
user1365,2023-01-08,2,2,2,0,9,5,2345884,0,0
user0611,2023-11-19,16,14,4,0,11,4,12559523,0,0
user0916,2023-10-15,2,2,1,0,7,0,593059,2,2
user0892,2023-07-09,12,12,1,1,9,3,2395106,1,1
user1025,2023-11-05,13,13,6,1,3,0,5916202,0,0
user0885,2024-06-09,6,5,5,0,9,3,3299315,0,0
user0624,2023-07-23,17,16,2,1,6,3,657180,0,0
user1459,2023-07-09,4,4,3,0,7,2,1001966,0,0
user0410,2023-12-03,4,4,1,0,6,3,872464,0,0
user0248,2023-10-08,5,5,2,1,7,6,3449384,0,0
user0217,2023-03-05,3,3,1,0,4,1,1174738,0,0
user0643,2023-11-12,6,6,2,0,10,4,1706123,0,0
user0269,2023-01-15,4,4,1,0,9,4,8662526,0,0
user0362,2024-03-31,6,5,5,0,14,6,1090514,0,0
user1381,2024-02-25,1,1,1,0,9,6,1727449,0,0
user0134,2024-02-11,10,9,1,2,11,3,671193,0,0
user1379,2024-03-03,6,6,2,0,6,3,14104365,0,0
user0928,2023-12-03,16,16,6,1,7,1,1264991,0,0
user1045,2024-04-21,2,2,1,0,9,0,6223493,1,1
user1099,2023-06-11,11,11,1,1,5,2,30253195,1,1
user1093,2023-07-30,3,3,1,0,6,2,4156044,0,0
user1249,2024-07-07,2,2,1,0,11,4,1278865,1,1
user1191,2023-09-17,13,11,5,1,10,4,845783,0,0
user0501,2024-06-16,21,21,4,0,11,2,1285179,1,1
user1065,2023-12-03,10,9,2,1,13,5,175278,0,0
user0892,2023-10-01,11,11,3,0,11,5,1154986,0,0
user0797,2023-10-29,22,20,1,1,8,2,508944,0,0
user0615,2023-02-12,7,6,1,0,9,3,4984201,1,1
user0459,2024-04-21,8,8,2,1,6,3,599883,0,0
user0657,2023-05-21,5,5,4,0,5,3,3901149,0,0
user0208,2023-04-16,9,9,1,3,10,4,2360497,2,2
user0627,2024-03-24,17,17,1,1,13,2,1303627,1,1
user0156,2024-05-05,19,19,5,1,5,2,1495527,0,0
user1148,2023-06-04,1,1,1,0,9,3,16109833,1,1
user1056,2023-04-30,12,12,2,1,12,3,2155898,0,0
user0069,2023-11-19,10,10,2,1,10,2,1255238,0,0
user1304,2024-06-23,25,24,1,1,14,3,1783056,1,0
user0208,2023-10-01,12,11,2,2,9,2,633582,0,0
user0665,2024-07-07,6,5,1,0,12,6,727455,0,0
user0130,2023-07-09,10,10,3,0,6,2,369743,0,0
user0972,2023-04-02,16,16,1,3,7,4,2880567,0,0
user0884,2023-05-07,16,16,5,1,9,4,482549,0,0
user0800,2024-04-28,1,1,1,0,10,3,2340713,0,0
user0599,2023-04-30,2,2,2,0,6,2,2408864,0,0
user0230,2023-04-16,6,6,2,0,11,3,4155697,1,0
user0485,2023-08-06,14,13,1,0,3,2,2702845,1,1
user0675,2023-12-17,13,12,1,0,7,5,475594,1,0
user0347,2023-04-30,6,5,3,0,11,5,3247257,1,1
user1233,2024-03-10,19,18,1,0,4,0,1778949,0,0
user0507,2023-04-02,11,9,2,0,9,3,1159591,0,0
user1243,2023-10-01,19,19,2,1,11,0,1176242,2,2
user0532,2023-05-14,17,16,1,1,5,2,608318,0,0
user0677,2024-04-28,2,2,2,0,9,6,1584597,1,1
user0178,2023-10-22,22,20,4,2,8,2,1275456,0,0
user0748,2023-04-30,4,4,1,0,10,4,1447254,1,1
user1331,2024-01-14,10,10,2,0,7,2,776617,1,1
user1185,2023-04-16,4,4,2,0,4,2,5532591,0,0
user1005,2024-01-28,4,3,1,1,11,3,416606,0,0
user1213,2023-10-08,4,4,2,0,8,4,1090836,2,2
user0743,2023-06-25,2,2,2,0,8,4,640267,0,0
user0324,2024-01-28,24,22,1,1,10,4,497360,0,0
user1148,2023-07-02,4,4,2,1,7,4,2823809,1,1
user1285,2023-09-03,3,3,1,1,7,6,3353217,0,0
user0602,2023-10-22,2,2,1,0,4,1,2618542,0,0
user1421,2024-01-28,13,12,1,2,6,3,5021469,0,0
user0492,2023-06-11,1,1,1,0,12,2,612558,0,0
user0574,2023-08-20,5,5,2,1,7,1,1124038,0,0
user1489,2023-12-03,16,15,1,1,12,3,2545515,0,0
user0417,2023-04-23,5,5,2,2,5,2,1119789,0,0
user1405,2023-01-01,21,21,6,1,8,2,405885,0,0
user0877,2023-06-11,2,2,1,0,16,6,3256309,0,0
user0542,2023-07-16,5,5,2,0,8,2,1099496,1,1
user1027,2023-10-22,2,2,1,0,4,1,5797438,0,0
user0754,2023-05-28,4,4,2,0,3,0,862131,0,0
user1200,2023-01-15,9,9,4,2,10,5,59961380,1,0
user0066,2023-04-30,3,3,1,0,6,2,1309441,0,0
user0151,2023-11-26,3,3,1,0,11,6,297066,1,1
user1088,2023-07-09,6,6,1,2,7,0,736565,1,1
user0105,2023-07-09,21,19,1,0,14,6,5052719,1,1
user0487,2023-07-16,3,3,3,0,6,3,2572607,0,0
user0508,2024-01-07,1,1,1,0,6,1,5177021,0,0
user1288,2023-12-31,26,24,3,4,8,1,4701911,0,0
user0243,2024-01-21,18,18,3,1,7,2,1386730,0,0
user0897,2023-05-28,21,20,4,1,8,4,6466431,0,0
user0761,2024-05-05,7,7,3,0,14,5,5841208,0,0
user0306,2024-04-21,26,25,3,1,11,1,4463052,0,0
user1084,2023-08-20,5,5,1,0,4,0,7568113,0,0
user0266,2023-03-26,5,5,1,0,12,3,748248,1,1
user1004,2024-06-02,1,1,2,0,8,1,1523369,0,0
user1491,2024-02-18,9,9,2,1,14,4,1901511,0,0
user0305,2023-10-01,4,4,1,0,8,3,11890783,0,0
user1394,2023-11-26,11,10,3,0,14,3,1635655,1,1
user0508,2023-04-30,1,1,2,1,10,5,3308110,1,0
user0341,2023-08-13,20,19,2,0,12,5,1369698,0,0
user0419,2024-03-10,2,2,1,0,8,2,635104,1,0
user0140,2023-05-21,8,7,3,1,8,3,373212,1,0
user1172,2023-10-15,2,2,1,0,10,5,5560005,0,0
user0552,2023-02-19,14,12,2,0,8,4,184334,0,0
user0447,2024-02-04,12,11,3,2,6,4,3730901,0,0
user1001,2024-03-31,3,3,2,1,7,2,5774647,1,0
user0234,2023-11-19,16,14,3,0,8,3,1339063,0,0
user0469,2024-01-21,5,5,2,1,6,2,782840,0,0
user0905,2023-07-02,2,2,3,0,11,3,604326,1,1
user0185,2023-08-06,0,0,2,0,13,4,1450919,1,1
user0284,2024-04-07,8,7,2,2,7,2,6110627,0,0
user0269,2023-01-01,7,6,2,0,9,0,4728472,0,0
user0790,2024-04-14,8,8,2,1,9,5,317155,2,2
user1345,2023-12-17,9,9,1,0,9,2,1922131,2,2
user1424,2023-09-03,1,1,1,0,9,2,1110175,0,0
user1425,2023-12-10,9,9,2,1,12,5,263838,1,1
user0648,2024-01-14,9,9,1,0,9,3,13802183,0,0
user0642,2024-06-23,15,14,4,1,7,3,4500213,1,1
user0004,2024-01-21,9,8,1,0,9,3,2476127,1,1
user0012,2024-04-14,18,17,4,0,9,5,538847,0,0
user1037,2024-03-10,5,4,1,0,10,4,2106027,0,0
user0879,2024-03-10,0,0,4,0,11,2,3049203,0,0
user1378,2023-11-26,25,24,2,2,9,5,931518,0,0
user0671,2023-08-06,1,1,1,0,3,2,9494739,1,1
user0900,2023-04-16,4,4,1,0,6,1,3658413,0,0
user0630,2023-12-10,0,0,1,0,9,4,2038524,0,0
user0061,2024-04-14,3,3,1,0,7,2,126931,0,0
user0524,2023-12-24,13,13,3,2,10,1,14018334,0,0
user0963,2023-11-19,4,3,2,0,13,5,2832497,0,0
user0565,2023-01-08,9,9,3,1,9,1,1107318,1,1
user1183,2024-04-14,9,9,2,1,6,1,2361098,1,1
user0213,2023-07-23,8,8,1,1,9,2,7128163,0,0
user0991,2023-12-10,8,8,2,1,6,0,1941615,0,0
user0079,2024-03-24,17,17,5,1,10,2,14154748,0,0
user0354,2024-03-31,15,15,1,1,4,2,7985482,0,0
user0868,2024-06-09,12,12,3,1,15,5,9732505,0,0
user0324,2023-05-14,18,16,1,0,11,4,9749891,0,0
user0944,2023-02-12,6,5,2,0,9,5,348385,1,1
user1272,2023-01-29,7,7,2,1,12,3,1129148,1,0
user0574,2023-11-05,5,4,2,0,5,1,26804170,0,0
user0807,2023-03-12,10,10,7,0,9,3,6818217,1,0
user0355,2024-07-07,13,13,3,0,13,4,2937172,0,0
user0982,2024-06-30,3,2,2,1,10,2,4585895,0,0
user1428,2023-11-12,12,12,1,1,12,5,629224,1,1
user0148,2024-07-07,7,6,4,2,15,5,230002,2,1
user1040,2024-06-30,5,4,1,1,8,4,2209383,0,0
user1149,2023-03-12,10,10,1,1,6,2,8516986,0,0
user0299,2024-04-14,19,18,2,0,8,4,363046,0,0
user0733,2024-01-07,3,3,1,0,8,4,490245,0,0
user1212,2023-01-01,13,13,1,1,11,6,28557676,1,1
user1337,2023-04-02,5,5,1,1,7,1,4386960,0,0
user0103,2023-04-02,0,0,1,0,2,0,4808993,0,0
user1389,2023-09-17,14,14,2,0,9,4,15640232,1,1
user1192,2023-04-02,7,7,5,2,9,3,3378030,1,1
user0023,2023-04-09,3,3,2,0,9,1,437156,0,0
user1269,2023-11-12,11,10,4,1,11,5,2082717,0,0
user0807,2023-12-17,7,7,1,1,11,3,2443323,1,1
user0122,2023-07-09,20,20,3,0,4,1,554566,0,0
user1482,2023-12-10,7,7,3,2,10,1,1096256,0,0
user0875,2023-07-30,11,10,2,1,8,2,29903,0,0
user0027,2023-10-01,3,3,1,0,3,2,3772801,0,0
user1320,2024-06-02,5,4,1,0,7,4,3493623,2,1
user1309,2024-02-25,4,4,1,1,6,3,1420465,0,0
user1051,2023-01-08,1,1,1,0,9,6,435044,0,0
user0146,2023-06-18,18,17,2,0,5,3,4542944,0,0
user0819,2023-01-22,2,1,1,0,5,3,1272796,0,0
user1397,2023-05-28,26,25,1,0,10,3,193126,0,0
user0718,2024-07-07,23,23,3,1,8,2,15602983,0,0
user1033,2023-01-15,14,14,2,2,11,4,3970047,1,0
user1451,2023-07-16,6,6,3,0,12,3,1923457,2,1
user0879,2024-05-12,2,2,1,0,5,1,7390309,0,0
user1176,2023-09-24,4,4,1,0,8,2,4510265,0,0
user0401,2023-07-30,10,9,3,1,9,2,2662778,0,0
user1384,2023-07-30,6,6,5,0,4,1,977730,0,0
user0876,2023-04-02,28,28,2,1,5,2,367817,0,0
user1009,2023-04-16,9,9,3,1,12,4,333387,0,0
user1449,2023-11-19,4,4,1,0,9,3,935125,0,0
user0642,2023-10-15,12,11,4,1,8,6,4152189,0,0
user0473,2023-03-19,15,15,4,1,9,5,1785209,1,1
user1091,2023-04-09,9,9,4,0,12,2,13012538,0,0
user0668,2023-11-05,5,5,3,1,8,4,513593,0,0
user0991,2024-05-05,9,9,4,1,13,6,1506938,0,0
user0794,2023-08-06,22,22,2,1,11,5,2972470,0,0
user0348,2023-03-26,20,19,3,2,6,2,1830294,2,1
user1456,2024-06-23,5,5,1,0,9,2,1024269,0,0
user0343,2023-01-08,15,15,5,1,9,4,4387024,1,1
user1230,2023-08-13,1,1,2,1,5,2,1957774,2,0
user1058,2023-09-10,5,5,1,1,8,1,86687,0,0
user0041,2024-01-14,16,15,1,1,9,5,871708,0,0
user1106,2024-02-04,11,11,3,1,7,2,1102125,0,0
user0487,2024-06-09,3,3,2,0,5,1,2346914,1,1
user1275,2023-08-27,0,0,2,0,9,3,4311556,0,0
user0148,2024-05-26,5,5,1,0,12,4,657781,1,0
user0383,2023-11-12,4,3,1,0,6,1,1078352,1,0
user0077,2024-03-03,1,1,1,0,3,1,746218,0,0
