user,week,emails,mean_len,kw_hits
user0707,2023-08-06,16,181.1,1
user0278,2024-02-18,17,416.3,1
user0420,2024-06-23,17,222.9,0
user0230,2024-01-21,19,439.6,1
user0193,2023-05-21,11,226.3,0
user0474,2023-05-28,17,309.1,2
user0480,2023-04-23,10,456.4,1
user0449,2023-06-04,17,358.3,1
user0596,2024-01-21,22,250.0,3
user0768,2023-02-05,20,547.8,2
user0560,2024-03-03,9,362.7,0
user0690,2024-05-19,15,198.7,2
user0756,2023-11-12,12,195.2,0
user0157,2024-05-19,11,233.5,0
user0237,2023-04-23,14,432.7,2
user0767,2023-07-23,15,343.0,1
user0508,2023-07-02,20,369.8,1
user0074,2024-02-11,16,342.8,2
user0413,2024-06-09,12,146.4,1
user0220,2024-05-12,24,240.3,1
user0490,2023-05-14,16,294.5,2
user0222,2024-05-19,11,415.2,1
user0203,2024-03-17,14,248.8,2
user0358,2024-06-16,10,280.9,0
user0574,2024-06-09,16,86.1,1
user0258,2024-05-05,7,263.4,0
user0088,2023-12-10,15,336.4,1
user0684,2023-12-24,10,283.2,0
user0014,2023-10-29,19,147.0,0
user0420,2023-07-09,12,421.4,2
user0003,2023-07-02,9,206.1,1
user0375,2023-01-08,8,285.1,0
user0550,2023-05-21,13,189.9,0
user0770,2023-09-03,11,98.3,0
user0140,2023-10-01,12,333.9,1
user0572,2023-04-30,14,333.9,0
user0792,2023-06-11,15,227.2,0
user0252,2023-03-12,14,417.9,0
user0524,2023-12-03,14,367.5,2
user0733,2023-08-20,14,321.6,0
user0741,2023-06-11,13,166.1,0
user0446,2023-06-18,6,309.0,0
user0288,2023-10-22,18,355.4,3
user0391,2023-01-08,15,473.3,2
user0082,2024-05-19,16,214.0,0
user0178,2023-10-22,17,152.2,0
user0066,2023-08-20,9,104.7,0
user0777,2023-12-10,18,303.4,0
user0572,2023-07-23,14,198.4,0
user0330,2024-05-12,13,382.7,0
user0390,2023-11-26,13,159.1,0
user0186,2023-12-24,15,261.6,0
user0418,2024-04-14,12,299.0,1
user0693,2024-06-23,21,331.1,2
user0442,2024-05-05,12,422.4,0
user0021,2023-02-19,9,317.4,1
user0139,2024-03-03,21,178.6,2
user0465,2023-01-15,15,373.7,2
user0483,2023-10-01,22,173.7,1
user0057,2023-01-22,11,202.8,0
user0679,2023-10-22,17,260.4,1
user0392,2023-04-23,10,352.5,0
user0620,2023-12-03,17,363.8,2
user0488,2023-12-10,12,283.2,0
user0014,2023-03-05,16,288.7,0
user0676,2024-02-11,20,372.9,2
user0199,2023-01-15,18,462.3,4
user0498,2023-04-02,12,314.9,0
user0169,2023-11-19,13,337.3,3
user0129,2023-10-29,19,199.8,0
user0097,2024-01-07,18,112.6,1
user0263,2023-10-15,14,121.3,0
user0037,2023-04-02,14,350.1,0
user0165,2023-03-26,12,285.3,1
user0268,2023-06-25,17,333.1,3
user0507,2023-12-24,12,117.0,1
user0018,2023-05-28,16,362.0,0
user0647,2023-02-19,10,302.6,0
user0732,2024-02-04,14,401.0,0
user0641,2023-03-26,11,272.0,0
user0441,2023-04-16,10,231.6,0
user0593,2023-11-26,12,125.8,1
user0265,2023-01-29,18,250.3,0
user0637,2023-11-05,14,209.4,0
user0586,2023-06-04,11,271.0,0
user0730,2023-02-12,14,156.6,0
user0611,2023-02-19,13,264.4,0
user0401,2024-04-14,12,153.9,0
user0264,2024-03-24,13,266.7,0
user0174,2023-05-28,21,180.2,3
user0648,2023-12-24,17,122.0,1
user0365,2023-02-12,16,331.3,2
user0451,2024-02-04,14,306.4,0
user0225,2023-05-14,22,376.6,5
user0635,2024-01-14,16,245.2,0
user0575,2024-06-02,21,199.6,0
user0012,2024-04-14,17,64.2,1
user0672,2023-11-26,18,326.8,0
user0476,2023-04-16,19,208.7,0
user0168,2024-01-07,19,361.0,0
user0758,2024-02-25,22,342.6,3
user0569,2023-02-12,15,307.7,0
user0436,2024-05-19,13,217.5,0
user0213,2023-04-23,14,531.8,4
user0128,2024-01-28,18,303.7,0
user0702,2024-02-18,13,216.6,0
user0457,2023-02-19,20,137.0,0
user0165,2023-10-01,17,153.1,0
user0505,2023-05-28,14,376.3,1
user0270,2023-04-16,8,328.6,1
user0572,2023-12-17,10,450.8,0
user0274,2023-04-23,10,481.5,0
user0704,2024-03-10,13,328.4,0
user0249,2023-05-07,18,174.0,2
user0087,2024-01-21,8,331.8,1
user0678,2024-02-25,16,341.7,0
user0332,2024-04-14,18,212.9,0
user0701,2023-03-12,15,115.6,0
user0410,2024-04-14,10,130.0,0
user0652,2023-04-02,14,356.9,1
user0597,2024-03-17,15,327.9,0
user0497,2023-04-09,18,192.6,0
user0031,2023-07-30,15,112.9,0
user0412,2024-04-28,17,168.8,0
user0522,2023-08-13,12,212.6,1
user0739,2023-10-15,14,387.9,5
user0309,2023-11-19,20,332.9,3
user0424,2023-12-10,22,121.2,1
user0187,2023-02-26,15,244.6,0
user0095,2024-02-04,12,189.6,0
user0226,2023-03-05,15,210.1,1
user0405,2023-04-30,14,135.6,0
user0631,2024-03-10,19,273.9,0
user0631,2023-01-08,18,285.5,3
user0345,2024-06-02,15,350.9,3
user0337,2024-04-28,15,184.5,0
user0517,2023-10-15,16,259.3,0
user0054,2024-05-19,14,280.7,0
user0534,2024-04-07,13,293.9,1
user0636,2024-01-21,14,307.8,2
user0774,2023-03-26,12,398.9,2
user0185,2024-07-07,14,355.9,4
user0376,2024-04-21,15,433.0,0
user0464,2024-04-07,15,189.0,0
user0057,2024-05-05,14,263.0,1
user0063,2023-06-18,12,205.8,0
user0340,2024-01-28,20,284.4,1
user0284,2023-06-11,19,245.4,0
user0064,2024-01-07,8,246.5,0
user0162,2023-07-02,11,359.0,1
user0520,2024-03-31,13,221.5,0
user0356,2023-04-30,10,510.6,0
user0517,2024-05-26,13,327.7,0
user0338,2024-06-09,15,155.0,0
user0632,2024-06-16,19,313.5,0
user0215,2024-04-28,12,440.0,1
user0703,2023-10-01,16,332.3,0
user0119,2023-04-09,11,241.9,0
user0135,2024-06-09,13,406.4,2
user0371,2024-03-03,16,261.9,0
user0180,2023-03-05,19,334.3,1
user0215,2023-01-15,19,413.4,3
user0669,2024-04-21,11,339.6,2
user0126,2023-07-30,7,330.8,0
user0564,2023-10-08,10,266.1,0
user0029,2023-12-31,18,345.4,0
user0209,2023-10-15,23,319.6,3
user0061,2023-02-05,15,235.2,0
user0191,2024-02-04,16,357.6,0
user0034,2023-01-01,18,266.4,1
user0533,2023-01-22,16,233.4,1
user0764,2023-07-09,10,231.0,0
user0412,2024-03-31,15,214.5,0
user0187,2023-11-26,13,290.4,0
user0194,2024-04-28,13,381.2,1
user0578,2023-01-15,16,377.4,2
user0112,2024-05-26,14,395.1,1
user0526,2023-02-19,14,254.2,1
user0491,2023-07-30,11,361.1,1
user0077,2023-09-03,12,390.2,2
user0343,2024-02-04,17,307.9,3
user0792,2023-03-26,16,247.0,0
user0756,2024-03-31,16,297.9,0
user0414,2023-09-03,21,266.4,1
user0074,2024-04-21,6,325.8,0
user0300,2024-02-25,16,163.9,0
user0009,2023-04-02,22,303.1,2
user0097,2023-10-22,15,255.9,2
user0306,2023-11-12,15,218.4,0
user0618,2024-05-26,20,355.0,0
user0053,2024-01-14,17,253.2,0
user0481,2024-05-12,15,85.3,0
user0727,2023-04-02,15,231.7,1
user0332,2024-05-26,14,316.1,1
user0574,2023-11-19,13,276.4,0
user0226,2023-10-15,17,384.2,2
user0709,2023-02-05,15,184.8,1
user0023,2023-12-24,17,154.8,1
user0235,2023-08-06,13,395.0,0
user0330,2023-11-05,16,311.4,0
user0636,2024-05-12,13,235.1,0
user0797,2024-04-28,14,164.2,0
user0754,2023-07-02,23,484.3,4
user0089,2023-05-14,16,286.5,1
user0077,2023-05-14,11,186.9,1
user0204,2023-01-08,17,319.9,0
user0724,2023-03-19,10,180.0,1
user0417,2023-09-10,13,287.6,0
user0109,2024-02-11,14,363.0,2
user0701,2023-02-26,15,146.9,1
user0157,2023-03-12,20,60.5,0
user0640,2023-04-30,17,132.1,0
user0314,2024-06-16,20,236.3,0
user0237,2024-04-07,11,170.9,1
user0703,2024-01-21,18,387.6,0
user0602,2024-01-07,15,348.4,1
user0300,2024-02-25,20,383.6,0
user0466,2024-04-07,21,233.3,0
user0515,2024-05-05,15,271.1,0
user0532,2024-02-11,12,290.9,0
user0539,2024-01-28,20,257.4,0
user0764,2024-03-24,18,231.3,0
user0697,2023-04-02,22,103.8,0
user0573,2024-03-17,10,244.3,0
user0012,2023-01-01,8,224.7,0
user0111,2023-08-06,13,385.3,1
user0177,2023-01-08,16,291.1,0
user0106,2023-01-08,9,289.3,0
user0035,2024-05-12,17,209.5,0
user0537,2023-06-18,13,358.5,2
user0194,2023-08-06,8,243.7,1
user0338,2023-09-03,24,405.2,2
user0432,2023-08-06,23,262.9,0
user0094,2023-11-26,13,237.2,0
user0578,2024-01-14,11,295.9,0
user0273,2023-07-09,17,288.3,1
user0447,2024-01-07,20,341.2,0
user0422,2023-07-09,8,77.7,0
user0153,2023-09-10,9,226.8,0
user0662,2024-06-09,6,428.4,2
user0141,2023-09-24,8,145.8,0
user0071,2023-12-10,24,246.5,0
user0469,2023-05-07,18,317.8,0
user0153,2023-08-27,9,188.0,0
user0062,2023-10-29,15,252.4,0
user0332,2023-01-01,14,249.9,0
user0782,2023-09-24,14,198.8,0
user0388,2024-04-21,8,315.1,0
user0206,2024-01-14,11,368.1,0
user0593,2024-01-14,13,283.8,0
user0787,2024-06-02,11,239.6,0
user0293,2023-09-03,11,356.6,0
user0072,2024-01-07,15,360.9,1
user0382,2023-12-31,9,246.6,1
user0202,2024-01-14,15,200.8,1
user0598,2024-05-05,16,176.8,0
user0707,2024-02-18,15,265.6,0
user0548,2024-07-07,11,354.8,2
user0104,2023-04-16,17,262.2,0
user0549,2023-01-08,17,213.6,0
user0637,2023-07-23,12,86.7,0
user0059,2023-10-22,13,345.5,1
user0101,2023-01-29,12,286.9,1
user0052,2024-03-03,10,153.9,0
user0092,2023-07-09,17,240.0,0
user0124,2024-05-05,11,175.5,0
user0669,2023-04-09,13,300.7,2
user0026,2024-04-07,14,188.9,0
user0770,2024-05-12,18,339.0,2
user0120,2023-07-23,16,304.0,0
user0735,2023-12-24,9,395.1,2
user0698,2023-06-18,11,206.7,0
user0635,2023-08-06,14,240.0,0
user0063,2023-01-15,6,219.4,0
user0462,2023-07-09,10,397.9,0
user0610,2024-01-14,21,417.0,5
user0152,2023-06-18,15,330.4,1
user0776,2023-06-18,18,224.9,0
user0349,2023-09-24,15,371.1,0
user0005,2024-06-23,16,408.4,0
user0352,2023-09-24,13,477.5,1
user0731,2023-10-01,16,335.4,1
user0341,2023-03-05,24,147.7,0
user0073,2024-04-14,12,190.6,0
user0341,2023-07-23,12,168.4,0
user0727,2023-03-26,9,209.3,1
user0375,2024-01-21,15,256.8,0
user0419,2023-02-12,16,204.4,0
user0366,2023-02-19,11,194.7,0
user0429,2023-06-18,23,201.0,0
user0134,2024-01-28,9,281.2,0
user0202,2023-06-18,21,240.0,0
user0753,2023-08-27,15,251.1,0
user0481,2024-01-07,8,224.7,0
user0273,2023-10-22,15,353.8,1
user0722,2023-05-07,14,266.1,1
user0507,2024-02-18,14,410.6,2
user0218,2023-05-21,17,245.3,0
user0670,2023-05-14,16,303.4,0
user0678,2023-09-17,23,256.1,0
user0562,2023-10-01,21,317.8,0
user0700,2024-01-07,13,312.8,3
user0404,2024-06-23,18,248.5,0
user0064,2023-12-17,16,329.0,1
user0328,2023-03-19,19,207.6,1
user0235,2023-06-04,11,266.3,1
user0668,2023-02-19,17,321.5,2
user0455,2023-12-24,8,256.8,0
user0390,2024-01-21,13,193.6,0
user0046,2023-05-28,19,297.3,1
user0054,2023-09-10,22,215.1,1
user0116,2024-02-25,17,331.8,0
user0058,2023-11-12,17,160.8,1
user0295,2023-05-28,20,312.6,3
user0378,2024-04-21,15,164.2,0
user0305,2023-06-25,15,282.0,0
user0388,2024-01-14,17,273.4,0
user0312,2023-06-04,13,92.8,0
user0687,2023-08-20,15,325.8,0
user0162,2023-10-01,20,342.3,0
user0558,2023-06-25,13,160.4,0
user0609,2024-05-19,12,170.7,0
user0607,2023-11-19,15,280.7,0
user0770,2023-05-14,12,311.4,1
user0189,2023-01-08,12,434.5,1
user0575,2024-06-23,15,248.3,0
user0351,2023-04-16,12,327.9,0
user0541,2023-01-15,15,201.0,0
user0127,2024-04-14,14,382.4,1
user0771,2023-04-23,12,221.5,0
user0059,2024-02-11,20,235.2,0
user0661,2024-05-19,13,328.6,1
user0043,2024-02-11,10,274.6,0
user0286,2024-03-17,14,363.1,2
user0406,2024-06-23,18,296.9,2
user0014,2023-10-15,16,281.5,2
user0234,2023-09-10,12,294.0,0
user0427,2024-04-07,18,290.3,0
user0409,2023-01-01,14,109.2,0
user0212,2023-03-12,13,365.0,1
user0508,2024-06-09,22,249.8,0
user0463,2023-03-19,9,255.0,0
user0767,2023-12-10,14,330.5,2
user0769,2023-06-04,11,255.0,0
user0119,2023-02-19,18,273.2,0
user0467,2023-04-02,14,191.0,1
user0106,2023-08-27,11,417.9,0
user0582,2024-06-02,18,357.2,1
user0102,2023-07-09,10,300.2,0
user0010,2023-11-12,16,334.3,0
user0428,2023-10-29,11,364.8,0
user0412,2023-04-23,9,248.1,0
user0378,2023-05-14,16,233.6,0
user0077,2024-05-12,13,330.5,1
user0358,2024-04-28,15,122.4,1
user0471,2023-01-22,22,299.3,1
user0218,2024-06-16,19,243.3,1
user0714,2024-05-12,10,132.8,0
user0778,2023-08-13,18,361.1,2
user0467,2023-01-22,15,314.3,0
user0798,2024-05-19,18,208.7,0
user0712,2023-12-24,12,397.9,2
user0110,2024-07-07,11,165.3,0
user0577,2023-03-05,15,368.1,2
user0515,2023-10-01,16,268.8,0
user0538,2023-10-01,8,211.1,0
user0399,2023-01-15,13,350.2,0
user0445,2023-04-30,19,349.5,1
user0276,2023-02-05,16,402.4,1
user0308,2024-05-26,14,205.8,1
user0706,2023-09-24,14,189.5,0
user0218,2023-07-30,20,255.1,0
user0465,2023-04-16,9,247.6,0
user0268,2023-04-16,4,295.8,0
user0061,2023-08-27,16,363.0,2
user0574,2023-12-31,18,255.4,0
user0290,2023-02-12,17,251.5,0
user0442,2023-10-15,13,252.8,0
user0110,2024-01-07,16,184.8,0
user0731,2023-01-15,12,241.6,0
user0425,2023-09-24,13,284.5,0
user0547,2023-06-04,9,274.3,0
user0466,2024-04-28,10,314.0,0
user0640,2024-04-14,13,250.5,2
user0500,2023-08-13,9,255.5,0
user0096,2023-08-20,10,322.5,0
user0380,2023-09-03,17,221.5,1
user0038,2024-03-03,17,366.7,4
user0459,2023-03-19,12,290.6,1
user0428,2024-04-07,26,262.1,0
user0329,2024-06-16,17,315.1,0
user0522,2023-03-05,12,322.0,1
user0704,2023-05-14,16,336.0,2
user0748,2024-03-10,21,295.5,0
user0701,2024-06-09,12,287.1,0
user0585,2023-08-06,15,30.0,0
user0365,2023-07-30,17,240.9,0
user0021,2023-12-03,19,235.4,0
user0191,2023-02-19,18,279.8,0
user0431,2023-04-09,11,277.7,1
user0309,2024-05-12,14,292.1,0
user0787,2023-08-06,17,210.5,0
user0254,2023-03-26,8,270.9,0
user0383,2023-01-15,19,377.6,0
user0343,2024-05-12,13,255.7,0
user0773,2023-10-22,19,250.7,1
user0286,2024-04-28,24,202.1,1
user0561,2023-01-15,24,262.8,0
user0489,2023-05-21,16,265.8,1
user0797,2023-10-01,13,137.5,0
user0597,2023-12-10,18,204.2,0
user0627,2023-02-26,18,320.2,0
user0067,2023-11-26,21,258.1,2
user0647,2024-01-14,20,399.6,1
user0738,2023-07-30,8,248.4,0
user0019,2023-01-01,14,319.1,0
user0500,2023-06-04,17,392.9,2
user0139,2023-03-12,19,364.8,1
user0185,2024-06-23,16,250.8,1
user0134,2023-11-05,17,253.2,1
user0241,2023-05-14,18,271.1,1
user0455,2023-06-18,21,506.4,4
user0322,2023-11-19,18,288.2,2
user0562,2023-10-15,11,155.5,0
user0124,2023-08-27,19,243.7,0
user0515,2023-04-16,11,227.4,0
user0182,2023-03-19,11,239.7,0
user0494,2023-01-15,15,333.0,0
user0140,2023-09-17,21,318.3,0
user0674,2023-07-02,17,304.3,1
user0170,2024-05-19,14,171.6,1
user0471,2023-09-03,14,416.7,1
user0479,2024-06-09,14,315.0,2
user0629,2023-04-16,14,126.6,0
user0757,2024-01-07,18,149.0,1
user0483,2023-11-26,16,128.2,0
user0598,2024-06-09,9,165.5,0
user0546,2023-03-26,17,236.8,0
user0007,2023-03-12,13,163.0,1
user0406,2024-03-17,17,338.1,1
user0349,2023-04-23,17,329.3,1
user0436,2024-06-09,12,239.3,0
user0470,2023-01-15,12,396.1,0
user0681,2023-10-01,11,404.4,0
user0404,2023-02-19,17,366.6,1
user0078,2024-01-14,17,275.1,1
user0622,2024-02-04,14,74.9,0
user0014,2023-12-03,14,425.4,0
user0204,2023-10-08,18,273.3,1
user0358,2023-08-20,12,239.2,0
user0185,2023-10-29,14,113.0,0
user0565,2023-08-20,13,84.3,1
user0664,2024-03-31,17,418.6,3
user0223,2023-11-19,16,425.6,1
user0638,2023-12-24,16,200.6,0
user0224,2024-06-23,11,368.0,1
user0121,2023-02-05,11,420.3,0
user0081,2023-09-03,19,268.2,0
user0172,2023-04-16,13,30.0,0
user0010,2023-05-07,8,368.3,0
user0184,2023-04-09,21,215.7,0
user0255,2023-01-15,11,416.0,2
user0155,2023-08-06,11,341.4,1
user0393,2023-01-15,17,114.1,0
user0094,2024-02-25,16,204.3,0
user0793,2023-05-07,12,303.8,0
user0186,2024-01-14,23,210.2,2
user0027,2024-04-21,18,324.0,1
user0013,2023-07-16,15,414.4,5
user0762,2024-05-05,17,251.1,1
user0716,2023-12-10,11,296.1,0
user0568,2024-04-07,18,332.4,1
user0134,2023-10-15,11,227.4,0
user0520,2023-04-02,18,403.0,2
user0303,2024-06-09,19,398.1,1
user0776,2024-04-21,14,315.2,0
user0176,2023-10-29,16,235.7,0
user0174,2023-12-10,8,380.1,0
user0388,2024-05-26,12,88.5,0
user0662,2024-04-28,15,307.8,2
user0346,2023-05-07,20,53.7,0
user0171,2023-04-02,21,334.0,1
user0313,2024-06-30,16,235.2,0
user0167,2024-02-04,16,256.6,1
user0133,2023-02-12,18,394.6,1
user0517,2023-10-22,14,251.3,0
user0303,2023-02-19,19,247.9,0
user0241,2023-11-05,11,284.4,0
user0221,2024-03-10,9,308.0,0
user0279,2024-02-04,9,344.3,1
user0073,2023-04-02,16,507.8,5
user0012,2024-05-19,17,349.9,1
user0185,2024-04-14,15,98.0,0
user0731,2024-02-04,21,370.5,2
user0633,2023-11-12,25,500.9,2
user0162,2023-07-02,18,237.7,0
user0320,2023-07-23,16,286.0,0
user0039,2023-10-22,12,329.9,2
user0661,2024-03-10,20,348.9,2
user0579,2024-05-19,17,357.1,2
user0042,2023-12-31,15,400.4,0
user0724,2024-01-07,22,431.9,4
user0310,2023-06-25,18,199.2,1
user0798,2023-01-22,16,317.2,1
user0629,2023-04-30,14,295.5,2
user0417,2024-05-19,14,237.6,0
user0163,2023-05-21,12,185.4,0
user0455,2024-04-14,13,378.0,1
user0119,2023-08-20,13,440.6,0
user0463,2024-06-02,17,333.9,1
user0375,2023-10-29,10,253.4,0
user0179,2023-01-08,18,244.6,0
user0699,2023-01-08,16,276.0,1
user0217,2023-04-02,13,235.1,1
user0107,2024-04-28,13,165.2,0
user0430,2024-01-21,16,284.0,1
user0719,2024-01-28,19,318.9,1
user0433,2023-11-12,21,355.6,3
user0567,2023-07-09,15,247.7,0
user0538,2024-04-14,15,305.3,1
user0773,2024-01-28,16,261.9,0
user0177,2023-11-19,14,300.6,2
user0319,2023-10-22,17,138.7,0
user0246,2024-04-28,12,52.3,0
user0661,2023-12-03,20,214.9,0
user0109,2023-04-09,17,323.8,0
user0792,2023-03-12,12,250.5,0
user0325,2023-03-12,13,69.4,1
user0367,2023-11-12,23,204.7,1
user0615,2023-07-02,15,266.4,0
user0029,2023-06-25,17,414.1,1
user0759,2024-04-14,12,254.2,0
user0564,2023-02-19,15,278.0,0
user0059,2023-01-01,18,417.8,7
user0628,2023-01-29,11,286.5,0
user0396,2024-04-21,14,436.0,2
user0784,2023-02-26,20,291.1,0
user0112,2023-05-14,14,182.3,0
user0452,2023-01-29,12,293.9,0
user0547,2024-02-11,10,366.0,0
user0351,2023-02-26,8,350.8,1
user0280,2024-01-14,16,216.5,0
user0180,2024-04-21,17,318.7,1
user0713,2023-05-14,12,229.6,0
user0290,2023-02-19,10,97.8,0
user0305,2023-09-03,11,271.4,0
user0704,2024-04-28,19,298.5,2
user0490,2024-02-25,13,275.8,1
user0476,2024-03-31,17,170.6,1
user0541,2023-08-20,17,160.9,0
user0636,2024-01-28,6,345.3,0
user0560,2024-04-07,18,309.7,0
user0330,2023-04-09,12,336.5,0
user0141,2023-09-24,16,143.4,1
user0749,2024-05-26,23,313.9,1
user0478,2023-01-08,10,357.9,1
user0737,2023-11-05,15,287.9,2
user0175,2023-06-18,17,313.3,2
user0212,2023-04-02,10,110.5,0
user0509,2023-02-19,16,240.7,1
user0683,2023-07-02,13,271.9,0
user0342,2023-04-23,9,350.6,2
user0499,2023-12-24,14,349.2,1
user0414,2023-11-19,15,353.7,0
user0231,2023-11-05,19,295.1,1
user0518,2024-06-23,13,407.0,0
user0114,2023-01-01,17,402.7,2
user0302,2024-03-17,23,281.1,1
user0774,2023-11-26,14,209.2,0
user0134,2023-12-10,16,155.1,0
user0770,2023-09-10,14,305.4,2
user0543,2023-10-08,27,332.2,2
user0767,2024-05-05,12,299.8,0
user0164,2024-06-02,15,246.7,0
user0151,2024-02-04,14,355.8,2
user0008,2023-10-15,18,298.1,0
user0299,2023-12-10,16,212.2,0
user0526,2024-06-30,16,240.9,0
user0351,2023-04-30,12,330.8,1
user0040,2024-03-17,12,215.0,0
user0293,2023-07-16,17,452.0,2
user0411,2023-11-05,15,220.2,1
user0245,2023-02-26,15,329.6,2
user0106,2023-06-18,14,394.1,2
user0109,2023-03-05,16,203.2,0
user0171,2023-06-25,13,445.6,2
user0516,2023-03-05,15,374.2,3
user0343,2023-12-31,9,319.2,0
user0582,2024-07-07,14,291.8,0
user0378,2024-02-25,17,200.8,0
user0032,2023-03-12,9,281.2,1
user0379,2023-04-09,18,127.3,0
user0471,2023-09-17,16,241.0,0
user0655,2023-01-01,16,308.2,0
user0262,2023-11-05,17,278.8,1
user0664,2023-02-19,22,318.9,0
user0013,2023-11-05,14,313.5,0
user0512,2024-02-25,12,381.0,1
user0550,2023-10-08,9,30.0,0
user0648,2024-01-14,14,388.7,4
user0640,2023-03-26,21,237.4,0
user0133,2023-04-09,13,204.4,0
user0563,2023-06-25,11,263.2,0
user0595,2023-01-01,16,213.5,0
user0289,2023-10-22,14,270.8,0
user0090,2024-05-12,11,157.3,0
user0753,2023-08-06,17,315.4,0
user0346,2023-11-26,18,337.9,1
user0008,2024-02-18,16,350.1,0
user0182,2023-04-23,14,267.5,0
user0098,2023-06-18,18,273.2,0
user0380,2024-03-03,12,226.2,0
user0003,2024-03-24,8,97.8,1
user0196,2024-02-04,15,218.0,0
user0011,2023-10-15,12,174.9,0
user0733,2023-01-15,11,360.9,2
user0127,2023-11-12,13,177.6,0
user0442,2024-02-11,7,234.3,0
user0219,2024-07-07,13,344.1,1
user0199,2024-02-25,12,521.7,0
user0716,2024-01-14,13,235.7,0
user0745,2023-01-22,19,262.2,0
user0228,2023-02-26,15,318.7,0
user0571,2023-12-24,13,214.5,0
user0511,2024-02-04,17,352.9,0
user0384,2024-02-11,15,93.3,0
user0603,2024-07-07,14,339.2,0
user0228,2023-08-06,21,318.6,2
user0294,2024-06-23,13,179.7,0
user0511,2023-07-09,16,359.9,2
user0379,2024-01-21,24,307.3,2
user0044,2023-01-08,14,248.1,0
user0453,2023-07-23,17,285.5,1
user0394,2023-05-14,12,191.7,0
user0606,2024-02-11,12,330.8,0
user0289,2024-03-31,17,214.7,1
user0765,2024-03-17,13,203.1,0
user0692,2023-03-19,12,251.2,0
user0132,2023-10-15,16,300.5,2
user0484,2024-03-31,22,145.8,1
user0603,2023-03-05,15,497.3,1
user0258,2023-02-19,21,398.7,1
user0004,2023-01-01,18,285.8,0
user0657,2024-01-21,13,250.0,1
user0644,2023-12-31,7,76.9,0
user0316,2024-05-26,15,230.8,0
user0264,2023-11-26,16,231.2,0
user0464,2024-03-17,9,375.3,1
user0375,2023-02-26,21,287.9,2
user0401,2023-06-11,15,363.7,1
user0525,2024-02-04,17,171.8,0
user0382,2024-04-07,19,238.0,0
user0584,2024-03-24,15,206.6,0
user0566,2023-03-05,17,262.2,0
user0283,2024-05-26,10,289.6,0
user0616,2024-03-17,16,190.1,1
user0068,2023-06-25,23,127.3,0
user0193,2023-08-06,20,305.2,1
user0599,2023-10-29,20,114.3,0
user0090,2023-04-16,13,299.9,1
user0175,2023-12-10,18,293.4,1
user0250,2024-03-03,12,120.7,1
user0102,2023-09-03,15,204.8,0
user0232,2023-03-05,20,359.3,1
user0757,2024-04-28,11,269.4,0
user0612,2024-03-31,19,343.2,1
user0229,2023-03-19,9,314.8,0
user0187,2024-04-21,16,281.4,0
user0466,2023-04-16,10,337.0,1
user0163,2023-12-10,14,184.5,0
user0355,2023-06-25,16,262.5,2
user0596,2023-12-17,18,236.9,0
user0672,2023-07-02,15,341.4,1
user0778,2023-05-07,12,74.8,2
user0687,2023-11-19,9,457.5,2
user0690,2024-05-26,16,254.1,1
user0016,2023-12-10,15,237.5,0
user0423,2023-10-15,12,388.5,2
user0547,2023-12-03,10,274.0,0
user0295,2023-12-17,16,157.4,0
user0779,2024-03-03,9,175.7,0
user0231,2023-02-12,15,208.7,0
user0092,2024-04-21,18,131.2,0
user0049,2023-09-24,14,404.1,1
user0074,2024-03-24,11,391.0,0
user0502,2023-05-21,13,106.7,1
user0393,2023-01-22,13,294.8,0
user0138,2024-01-07,9,237.6,0
user0189,2023-11-05,18,332.1,1
user0410,2024-05-12,22,379.7,2
user0785,2023-10-29,20,308.8,2
user0543,2023-09-17,12,462.4,2
user0084,2023-02-19,18,80.8,0
user0653,2024-03-03,23,337.3,1
user0047,2023-04-16,13,311.5,0
user0669,2023-04-09,16,144.5,0
user0339,2023-12-10,17,184.3,0
user0651,2024-05-19,14,295.0,0
user0060,2024-01-07,12,311.8,0
user0411,2023-10-15,15,361.4,4
user0006,2024-01-07,12,179.6,0
user0065,2024-02-25,21,395.0,4
user0331,2023-08-20,16,296.5,2
user0538,2023-02-05,18,264.3,0
user0623,2023-11-12,14,333.8,0
user0662,2023-11-19,12,303.7,0
user0431,2023-01-08,14,348.3,0
user0057,2023-12-17,14,268.4,2
user0290,2024-03-24,8,143.3,0
user0125,2023-12-24,20,311.8,1
user0501,2023-10-22,16,277.8,0
user0065,2023-06-25,11,256.3,0
user0518,2024-03-17,11,305.3,0
user0415,2024-06-30,11,171.2,0
user0035,2023-02-12,16,175.2,0
user0024,2024-06-09,15,181.8,2
user0599,2023-08-06,13,347.5,1
user0655,2023-10-08,19,225.1,0
user0482,2024-01-21,18,283.6,0
user0477,2024-03-31,8,201.4,0
user0402,2024-02-11,9,264.0,1
user0514,2024-07-07,11,312.4,1
